times,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,yaw,yaw_dot
1.153000000e+00,7.258921006e+00,1.425861374e+01,0.000000000e+00,5.823318303e+00,-2.964594478e+00,0.000000000e+00,-1.210761270e+00,-2.378284220e+00,0.000000000e+00,-9.713080305e-01,4.944834325e-01,0.000000000e+00,-4.708933228e-01,-4.084070450e-01
1.154000000e+00,7.264743719e+00,1.425564796e+01,0.000000000e+00,5.822107057e+00,-2.966972515e+00,0.000000000e+00,-1.211732477e+00,-2.377789538e+00,0.000000000e+00,-9.711059989e-01,4.948800803e-01,0.000000000e+00,-4.713017299e-01,-4.084070450e-01
1.155000000e+00,7.270565220e+00,1.425267980e+01,0.000000000e+00,5.820894839e+00,-2.969350057e+00,0.000000000e+00,-1.212703482e+00,-2.377294460e+00,0.000000000e+00,-9.709038055e-01,4.952766456e-01,0.000000000e+00,-4.717101369e-01,-4.084070450e-01
1.156000000e+00,7.276385508e+00,1.424970926e+01,0.000000000e+00,5.819681650e+00,-2.971727103e+00,0.000000000e+00,-1.213674285e+00,-2.376798985e+00,0.000000000e+00,-9.707014500e-01,4.956731282e-01,0.000000000e+00,-4.721185440e-01,-4.084070450e-01
1.157000000e+00,7.282204583e+00,1.424673634e+01,0.000000000e+00,5.818467490e+00,-2.974103655e+00,0.000000000e+00,-1.214644885e+00,-2.376303114e+00,0.000000000e+00,-9.704989327e-01,4.960695282e-01,0.000000000e+00,-4.725269510e-01,-4.084070450e-01
1.158000000e+00,7.288022443e+00,1.424376105e+01,0.000000000e+00,5.817252360e+00,-2.976479710e+00,0.000000000e+00,-1.215615283e+00,-2.375806846e+00,0.000000000e+00,-9.702962534e-01,4.964658454e-01,0.000000000e+00,-4.729353581e-01,-4.084070450e-01
1.159000000e+00,7.293839087e+00,1.424078338e+01,0.000000000e+00,5.816036260e+00,-2.978855268e+00,0.000000000e+00,-1.216585477e+00,-2.375310182e+00,0.000000000e+00,-9.700934124e-01,4.968620798e-01,0.000000000e+00,-4.733437651e-01,-4.084070450e-01
1.160000000e+00,7.299654515e+00,1.423780334e+01,0.000000000e+00,5.814819189e+00,-2.981230330e+00,0.000000000e+00,-1.217555469e+00,-2.374813122e+00,0.000000000e+00,-9.698904095e-01,4.972582313e-01,0.000000000e+00,-4.737521722e-01,-4.084070450e-01
1.161000000e+00,7.305468725e+00,1.423482092e+01,0.000000000e+00,5.813601149e+00,-2.983604894e+00,0.000000000e+00,-1.218525258e+00,-2.374315666e+00,0.000000000e+00,-9.696872449e-01,4.976542999e-01,0.000000000e+00,-4.741605792e-01,-4.084070450e-01
1.162000000e+00,7.311281717e+00,1.423183613e+01,0.000000000e+00,5.812382139e+00,-2.985978961e+00,0.000000000e+00,-1.219494844e+00,-2.373817813e+00,0.000000000e+00,-9.694839185e-01,4.980502855e-01,0.000000000e+00,-4.745689863e-01,-4.084070450e-01
1.163000000e+00,7.317093489e+00,1.422884896e+01,0.000000000e+00,5.811162159e+00,-2.988352530e+00,0.000000000e+00,-1.220464226e+00,-2.373319565e+00,0.000000000e+00,-9.692804304e-01,4.984461880e-01,0.000000000e+00,-4.749773933e-01,-4.084070450e-01
1.164000000e+00,7.322904041e+00,1.422585943e+01,0.000000000e+00,5.809941210e+00,-2.990725600e+00,0.000000000e+00,-1.221433405e+00,-2.372820921e+00,0.000000000e+00,-9.690767806e-01,4.988420074e-01,0.000000000e+00,-4.753858003e-01,-4.084070450e-01
1.165000000e+00,7.328713371e+00,1.422286751e+01,0.000000000e+00,5.808719292e+00,-2.993098171e+00,0.000000000e+00,-1.222402379e+00,-2.372321881e+00,0.000000000e+00,-9.688729692e-01,4.992377436e-01,0.000000000e+00,-4.757942074e-01,-4.084070450e-01
1.166000000e+00,7.334521479e+00,1.421987323e+01,0.000000000e+00,5.807496406e+00,-2.995470244e+00,0.000000000e+00,-1.223371150e+00,-2.371822446e+00,0.000000000e+00,-9.686689962e-01,4.996333965e-01,0.000000000e+00,-4.762026144e-01,-4.084070450e-01
1.167000000e+00,7.340328364e+00,1.421687657e+01,0.000000000e+00,5.806272550e+00,-2.997841816e+00,0.000000000e+00,-1.224339717e+00,-2.371322614e+00,0.000000000e+00,-9.684648616e-01,5.000289660e-01,0.000000000e+00,-4.766110215e-01,-4.084070450e-01
1.168000000e+00,7.346134024e+00,1.421387755e+01,0.000000000e+00,5.805047726e+00,-3.000212889e+00,0.000000000e+00,-1.225308080e+00,-2.370822388e+00,0.000000000e+00,-9.682605655e-01,5.004244522e-01,0.000000000e+00,-4.770194285e-01,-4.084070450e-01
1.169000000e+00,7.351938459e+00,1.421087615e+01,0.000000000e+00,5.803821934e+00,-3.002583461e+00,0.000000000e+00,-1.226276239e+00,-2.370321766e+00,0.000000000e+00,-9.680561079e-01,5.008198549e-01,0.000000000e+00,-4.774278356e-01,-4.084070450e-01
1.170000000e+00,7.357741668e+00,1.420787238e+01,0.000000000e+00,5.802595174e+00,-3.004953532e+00,0.000000000e+00,-1.227244192e+00,-2.369820748e+00,0.000000000e+00,-9.678514888e-01,5.012151740e-01,0.000000000e+00,-4.778362426e-01,-4.084070450e-01
1.171000000e+00,7.363543649e+00,1.420486624e+01,0.000000000e+00,5.801367446e+00,-3.007323102e+00,0.000000000e+00,-1.228211941e+00,-2.369319335e+00,0.000000000e+00,-9.676467083e-01,5.016104096e-01,0.000000000e+00,-4.782446497e-01,-4.084070450e-01
1.172000000e+00,7.369344402e+00,1.420185773e+01,0.000000000e+00,5.800138750e+00,-3.009692171e+00,0.000000000e+00,-1.229179486e+00,-2.368817527e+00,0.000000000e+00,-9.674417664e-01,5.020055615e-01,0.000000000e+00,-4.786530567e-01,-4.084070450e-01
1.173000000e+00,7.375143926e+00,1.419884686e+01,0.000000000e+00,5.798909087e+00,-3.012060737e+00,0.000000000e+00,-1.230146825e+00,-2.368315324e+00,0.000000000e+00,-9.672366631e-01,5.024006296e-01,0.000000000e+00,-4.790614637e-01,-4.084070450e-01
1.174000000e+00,7.380942220e+00,1.419583361e+01,0.000000000e+00,5.797678456e+00,-3.014428801e+00,0.000000000e+00,-1.231113959e+00,-2.367812726e+00,0.000000000e+00,-9.670313985e-01,5.027956140e-01,0.000000000e+00,-4.794698708e-01,-4.084070450e-01
1.175000000e+00,7.386739283e+00,1.419281800e+01,0.000000000e+00,5.796446859e+00,-3.016796362e+00,0.000000000e+00,-1.232080888e+00,-2.367309733e+00,0.000000000e+00,-9.668259726e-01,5.031905145e-01,0.000000000e+00,-4.798782778e-01,-4.084070450e-01
1.176000000e+00,7.392535114e+00,1.418980002e+01,0.000000000e+00,5.795214295e+00,-3.019163421e+00,0.000000000e+00,-1.233047611e+00,-2.366806345e+00,0.000000000e+00,-9.666203854e-01,5.035853311e-01,0.000000000e+00,-4.802866849e-01,-4.084070450e-01
1.177000000e+00,7.398329711e+00,1.418677967e+01,0.000000000e+00,5.793980764e+00,-3.021529975e+00,0.000000000e+00,-1.234014128e+00,-2.366302562e+00,0.000000000e+00,-9.664146370e-01,5.039800636e-01,0.000000000e+00,-4.806950919e-01,-4.084070450e-01
1.178000000e+00,7.404123075e+00,1.418375696e+01,0.000000000e+00,5.792746266e+00,-3.023896026e+00,0.000000000e+00,-1.234980440e+00,-2.365798385e+00,0.000000000e+00,-9.662087274e-01,5.043747121e-01,0.000000000e+00,-4.811034990e-01,-4.084070450e-01
1.179000000e+00,7.409915203e+00,1.418073188e+01,0.000000000e+00,5.791510803e+00,-3.026261572e+00,0.000000000e+00,-1.235946546e+00,-2.365293813e+00,0.000000000e+00,-9.660026566e-01,5.047692765e-01,0.000000000e+00,-4.815119060e-01,-4.084070450e-01
1.180000000e+00,7.415706096e+00,1.417770444e+01,0.000000000e+00,5.790274373e+00,-3.028626613e+00,0.000000000e+00,-1.236912445e+00,-2.364788846e+00,0.000000000e+00,-9.657964247e-01,5.051637567e-01,0.000000000e+00,-4.819203131e-01,-4.084070450e-01
1.181000000e+00,7.421495752e+00,1.417467463e+01,0.000000000e+00,5.789036978e+00,-3.030991149e+00,0.000000000e+00,-1.237878139e+00,-2.364283485e+00,0.000000000e+00,-9.655900318e-01,5.055581526e-01,0.000000000e+00,-4.823287201e-01,-4.084070450e-01
1.182000000e+00,7.427284170e+00,1.417164245e+01,0.000000000e+00,5.787798617e+00,-3.033355180e+00,0.000000000e+00,-1.238843625e+00,-2.363777730e+00,0.000000000e+00,-9.653834777e-01,5.059524642e-01,0.000000000e+00,-4.827371272e-01,-4.084070450e-01
1.183000000e+00,7.433071349e+00,1.416860792e+01,0.000000000e+00,5.786559291e+00,-3.035718705e+00,0.000000000e+00,-1.239808905e+00,-2.363271581e+00,0.000000000e+00,-9.651767627e-01,5.063466914e-01,0.000000000e+00,-4.831455342e-01,-4.084070450e-01
1.184000000e+00,7.438857288e+00,1.416557102e+01,0.000000000e+00,5.785318999e+00,-3.038081723e+00,0.000000000e+00,-1.240773979e+00,-2.362765037e+00,0.000000000e+00,-9.649698866e-01,5.067408342e-01,0.000000000e+00,-4.835539412e-01,-4.084070450e-01
1.185000000e+00,7.444641986e+00,1.416253175e+01,0.000000000e+00,5.784077743e+00,-3.040444234e+00,0.000000000e+00,-1.241738845e+00,-2.362258099e+00,0.000000000e+00,-9.647628496e-01,5.071348924e-01,0.000000000e+00,-4.839623483e-01,-4.084070450e-01
1.186000000e+00,7.450425443e+00,1.415949013e+01,0.000000000e+00,5.782835522e+00,-3.042806239e+00,0.000000000e+00,-1.242703504e+00,-2.361750767e+00,0.000000000e+00,-9.645556517e-01,5.075288660e-01,0.000000000e+00,-4.843707553e-01,-4.084070450e-01
1.187000000e+00,7.456207657e+00,1.415644614e+01,0.000000000e+00,5.781592336e+00,-3.045167736e+00,0.000000000e+00,-1.243667956e+00,-2.361243041e+00,0.000000000e+00,-9.643482929e-01,5.079227550e-01,0.000000000e+00,-4.847791624e-01,-4.084070450e-01
1.188000000e+00,7.461988627e+00,1.415339979e+01,0.000000000e+00,5.780348186e+00,-3.047528725e+00,0.000000000e+00,-1.244632201e+00,-2.360734922e+00,0.000000000e+00,-9.641407733e-01,5.083165593e-01,0.000000000e+00,-4.851875694e-01,-4.084070450e-01
1.189000000e+00,7.467768353e+00,1.415035108e+01,0.000000000e+00,5.779103072e+00,-3.049889206e+00,0.000000000e+00,-1.245596238e+00,-2.360226408e+00,0.000000000e+00,-9.639330928e-01,5.087102788e-01,0.000000000e+00,-4.855959765e-01,-4.084070450e-01
1.190000000e+00,7.473546833e+00,1.414730002e+01,0.000000000e+00,5.777856994e+00,-3.052249178e+00,0.000000000e+00,-1.246560067e+00,-2.359717501e+00,0.000000000e+00,-9.637252515e-01,5.091039134e-01,0.000000000e+00,-4.860043835e-01,-4.084070450e-01
1.191000000e+00,7.479324067e+00,1.414424659e+01,0.000000000e+00,5.776609952e+00,-3.054608640e+00,0.000000000e+00,-1.247523688e+00,-2.359208200e+00,0.000000000e+00,-9.635172496e-01,5.094974631e-01,0.000000000e+00,-4.864127906e-01,-4.084070450e-01
1.192000000e+00,7.485100053e+00,1.414119080e+01,0.000000000e+00,5.775361946e+00,-3.056967594e+00,0.000000000e+00,-1.248487102e+00,-2.358698506e+00,0.000000000e+00,-9.633090868e-01,5.098909278e-01,0.000000000e+00,-4.868211976e-01,-4.084070450e-01
1.193000000e+00,7.490874790e+00,1.413813265e+01,0.000000000e+00,5.774112978e+00,-3.059326037e+00,0.000000000e+00,-1.249450307e+00,-2.358188418e+00,0.000000000e+00,-9.631007635e-01,5.102843075e-01,0.000000000e+00,-4.872296046e-01,-4.084070450e-01
1.194000000e+00,7.496648278e+00,1.413507215e+01,0.000000000e+00,5.772863046e+00,-3.061683971e+00,0.000000000e+00,-1.250413303e+00,-2.357677938e+00,0.000000000e+00,-9.628922794e-01,5.106776021e-01,0.000000000e+00,-4.876380117e-01,-4.084070450e-01
1.195000000e+00,7.502420516e+00,1.413200928e+01,0.000000000e+00,5.771612151e+00,-3.064041393e+00,0.000000000e+00,-1.251376091e+00,-2.357167063e+00,0.000000000e+00,-9.626836348e-01,5.110708115e-01,0.000000000e+00,-4.880464187e-01,-4.084070450e-01
1.196000000e+00,7.508191502e+00,1.412894406e+01,0.000000000e+00,5.770360294e+00,-3.066398305e+00,0.000000000e+00,-1.252338670e+00,-2.356655796e+00,0.000000000e+00,-9.624748296e-01,5.114639356e-01,0.000000000e+00,-4.884548258e-01,-4.084070450e-01
1.197000000e+00,7.513961236e+00,1.412587649e+01,0.000000000e+00,5.769107474e+00,-3.068754705e+00,0.000000000e+00,-1.253301041e+00,-2.356144135e+00,0.000000000e+00,-9.622658639e-01,5.118569745e-01,0.000000000e+00,-4.888632328e-01,-4.084070450e-01
1.198000000e+00,7.519729717e+00,1.412280655e+01,0.000000000e+00,5.767853692e+00,-3.071110593e+00,0.000000000e+00,-1.254263202e+00,-2.355632082e+00,0.000000000e+00,-9.620567376e-01,5.122499279e-01,0.000000000e+00,-4.892716399e-01,-4.084070450e-01
1.199000000e+00,7.525496943e+00,1.411973427e+01,0.000000000e+00,5.766598947e+00,-3.073465969e+00,0.000000000e+00,-1.255225154e+00,-2.355119636e+00,0.000000000e+00,-9.618474509e-01,5.126427959e-01,0.000000000e+00,-4.896800469e-01,-4.084070450e-01
1.200000000e+00,7.531262915e+00,1.411665962e+01,0.000000000e+00,5.765343241e+00,-3.075820832e+00,0.000000000e+00,-1.256186897e+00,-2.354606796e+00,0.000000000e+00,-9.616380038e-01,5.130355784e-01,0.000000000e+00,-4.900884540e-01,-4.084070450e-01
1.201000000e+00,7.537027630e+00,1.411358262e+01,0.000000000e+00,5.764086574e+00,-3.078175182e+00,0.000000000e+00,-1.257148430e+00,-2.354093565e+00,0.000000000e+00,-9.614283963e-01,5.134282754e-01,0.000000000e+00,-4.904968610e-01,-4.084070450e-01
1.202000000e+00,7.542791087e+00,1.411050327e+01,0.000000000e+00,5.762828945e+00,-3.080529019e+00,0.000000000e+00,-1.258109754e+00,-2.353579940e+00,0.000000000e+00,-9.612186284e-01,5.138208867e-01,0.000000000e+00,-4.909052680e-01,-4.084070450e-01
1.203000000e+00,7.548553287e+00,1.410742157e+01,0.000000000e+00,5.761570354e+00,-3.082882342e+00,0.000000000e+00,-1.259070867e+00,-2.353065923e+00,0.000000000e+00,-9.610087001e-01,5.142134123e-01,0.000000000e+00,-4.913136751e-01,-4.084070450e-01
1.204000000e+00,7.554314228e+00,1.410433751e+01,0.000000000e+00,5.760310803e+00,-3.085235151e+00,0.000000000e+00,-1.260031771e+00,-2.352551513e+00,0.000000000e+00,-9.607986116e-01,5.146058521e-01,0.000000000e+00,-4.917220821e-01,-4.084070450e-01
1.205000000e+00,7.560073908e+00,1.410125110e+01,0.000000000e+00,5.759050291e+00,-3.087587445e+00,0.000000000e+00,-1.260992464e+00,-2.352036711e+00,0.000000000e+00,-9.605883628e-01,5.149982061e-01,0.000000000e+00,-4.921304892e-01,-4.084070450e-01
1.206000000e+00,7.565832328e+00,1.409816233e+01,0.000000000e+00,5.757788818e+00,-3.089939224e+00,0.000000000e+00,-1.261952948e+00,-2.351521517e+00,0.000000000e+00,-9.603779538e-01,5.153904742e-01,0.000000000e+00,-4.925388962e-01,-4.084070450e-01
1.207000000e+00,7.571589486e+00,1.409507122e+01,0.000000000e+00,5.756526385e+00,-3.092290488e+00,0.000000000e+00,-1.262913220e+00,-2.351005930e+00,0.000000000e+00,-9.601673846e-01,5.157826563e-01,0.000000000e+00,-4.929473033e-01,-4.084070450e-01
1.208000000e+00,7.577345381e+00,1.409197775e+01,0.000000000e+00,5.755262992e+00,-3.094641236e+00,0.000000000e+00,-1.263873282e+00,-2.350489951e+00,0.000000000e+00,-9.599566553e-01,5.161747524e-01,0.000000000e+00,-4.933557103e-01,-4.084070450e-01
1.209000000e+00,7.583100011e+00,1.408888194e+01,0.000000000e+00,5.753998639e+00,-3.096991467e+00,0.000000000e+00,-1.264833133e+00,-2.349973581e+00,0.000000000e+00,-9.597457658e-01,5.165667624e-01,0.000000000e+00,-4.937641174e-01,-4.084070450e-01
1.210000000e+00,7.588853378e+00,1.408578377e+01,0.000000000e+00,5.752733326e+00,-3.099341183e+00,0.000000000e+00,-1.265792774e+00,-2.349456818e+00,0.000000000e+00,-9.595347163e-01,5.169586863e-01,0.000000000e+00,-4.941725244e-01,-4.084070450e-01
1.211000000e+00,7.594605478e+00,1.408268325e+01,0.000000000e+00,5.751467053e+00,-3.101690381e+00,0.000000000e+00,-1.266752203e+00,-2.348939663e+00,0.000000000e+00,-9.593235067e-01,5.173505239e-01,0.000000000e+00,-4.945809315e-01,-4.084070450e-01
1.212000000e+00,7.600356311e+00,1.407958039e+01,0.000000000e+00,5.750199821e+00,-3.104039062e+00,0.000000000e+00,-1.267711421e+00,-2.348422117e+00,0.000000000e+00,-9.591121371e-01,5.177422752e-01,0.000000000e+00,-4.949893385e-01,-4.084070450e-01
1.213000000e+00,7.606105877e+00,1.407647518e+01,0.000000000e+00,5.748931630e+00,-3.106387225e+00,0.000000000e+00,-1.268670427e+00,-2.347904179e+00,0.000000000e+00,-9.589006075e-01,5.181339402e-01,0.000000000e+00,-4.953977455e-01,-4.084070450e-01
1.214000000e+00,7.611854174e+00,1.407336762e+01,0.000000000e+00,5.747662480e+00,-3.108734870e+00,0.000000000e+00,-1.269629222e+00,-2.347385849e+00,0.000000000e+00,-9.586889180e-01,5.185255187e-01,0.000000000e+00,-4.958061526e-01,-4.084070450e-01
1.215000000e+00,7.617601202e+00,1.407025771e+01,0.000000000e+00,5.746392372e+00,-3.111081997e+00,0.000000000e+00,-1.270587805e+00,-2.346867128e+00,0.000000000e+00,-9.584770686e-01,5.189170108e-01,0.000000000e+00,-4.962145596e-01,-4.084070450e-01
1.216000000e+00,7.623346959e+00,1.406714545e+01,0.000000000e+00,5.745121305e+00,-3.113428604e+00,0.000000000e+00,-1.271546176e+00,-2.346348015e+00,0.000000000e+00,-9.582650593e-01,5.193084163e-01,0.000000000e+00,-4.966229667e-01,-4.084070450e-01
1.217000000e+00,7.629091444e+00,1.406403085e+01,0.000000000e+00,5.743849280e+00,-3.115774692e+00,0.000000000e+00,-1.272504335e+00,-2.345828511e+00,0.000000000e+00,-9.580528902e-01,5.196997351e-01,0.000000000e+00,-4.970313737e-01,-4.084070450e-01
1.218000000e+00,7.634834657e+00,1.406091390e+01,0.000000000e+00,5.742576296e+00,-3.118120261e+00,0.000000000e+00,-1.273462282e+00,-2.345308616e+00,0.000000000e+00,-9.578405613e-01,5.200909673e-01,0.000000000e+00,-4.974397808e-01,-4.084070450e-01
1.219000000e+00,7.640576596e+00,1.405779461e+01,0.000000000e+00,5.741302355e+00,-3.120465310e+00,0.000000000e+00,-1.274420016e+00,-2.344788329e+00,0.000000000e+00,-9.576280726e-01,5.204821128e-01,0.000000000e+00,-4.978481878e-01,-4.084070450e-01
1.220000000e+00,7.646317261e+00,1.405467297e+01,0.000000000e+00,5.740027456e+00,-3.122809838e+00,0.000000000e+00,-1.275377538e+00,-2.344267651e+00,0.000000000e+00,-9.574154241e-01,5.208731714e-01,0.000000000e+00,-4.982565949e-01,-4.084070450e-01
1.221000000e+00,7.652056651e+00,1.405154899e+01,0.000000000e+00,5.738751600e+00,-3.125153845e+00,0.000000000e+00,-1.276334847e+00,-2.343746583e+00,0.000000000e+00,-9.572026160e-01,5.212641432e-01,0.000000000e+00,-4.986650019e-01,-4.084070450e-01
1.222000000e+00,7.657794764e+00,1.404842266e+01,0.000000000e+00,5.737474787e+00,-3.127497331e+00,0.000000000e+00,-1.277291943e+00,-2.343225123e+00,0.000000000e+00,-9.569896483e-01,5.216550280e-01,0.000000000e+00,-4.990734089e-01,-4.084070450e-01
1.223000000e+00,7.663531600e+00,1.404529400e+01,0.000000000e+00,5.736197016e+00,-3.129840295e+00,0.000000000e+00,-1.278248826e+00,-2.342703273e+00,0.000000000e+00,-9.567765209e-01,5.220458258e-01,0.000000000e+00,-4.994818160e-01,-4.084070450e-01
1.224000000e+00,7.669267158e+00,1.404216298e+01,0.000000000e+00,5.734918289e+00,-3.132182737e+00,0.000000000e+00,-1.279205496e+00,-2.342181032e+00,0.000000000e+00,-9.565632339e-01,5.224365365e-01,0.000000000e+00,-4.998902230e-01,-4.084070450e-01
1.225000000e+00,7.675001436e+00,1.403902963e+01,0.000000000e+00,5.733638605e+00,-3.134524657e+00,0.000000000e+00,-1.280161952e+00,-2.341658400e+00,0.000000000e+00,-9.563497874e-01,5.228271601e-01,0.000000000e+00,-5.002986301e-01,-4.084070450e-01
1.226000000e+00,7.680734435e+00,1.403589393e+01,0.000000000e+00,5.732357965e+00,-3.136866054e+00,0.000000000e+00,-1.281118195e+00,-2.341135377e+00,0.000000000e+00,-9.561361813e-01,5.232176965e-01,0.000000000e+00,-5.007070371e-01,-4.084070450e-01
1.227000000e+00,7.686466152e+00,1.403275590e+01,0.000000000e+00,5.731076369e+00,-3.139206927e+00,0.000000000e+00,-1.282074225e+00,-2.340611964e+00,0.000000000e+00,-9.559224158e-01,5.236081456e-01,0.000000000e+00,-5.011154442e-01,-4.084070450e-01
1.228000000e+00,7.692196587e+00,1.402961552e+01,0.000000000e+00,5.729793817e+00,-3.141547277e+00,0.000000000e+00,-1.283030040e+00,-2.340088161e+00,0.000000000e+00,-9.557084908e-01,5.239985073e-01,0.000000000e+00,-5.015238512e-01,-4.084070450e-01
1.229000000e+00,7.697925739e+00,1.402647280e+01,0.000000000e+00,5.728510309e+00,-3.143887104e+00,0.000000000e+00,-1.283985642e+00,-2.339563967e+00,0.000000000e+00,-9.554944064e-01,5.243887817e-01,0.000000000e+00,-5.019322583e-01,-4.084070450e-01
1.230000000e+00,7.703653608e+00,1.402332775e+01,0.000000000e+00,5.727225846e+00,-3.146226405e+00,0.000000000e+00,-1.284941029e+00,-2.339039383e+00,0.000000000e+00,-9.552801627e-01,5.247789686e-01,0.000000000e+00,-5.023406653e-01,-4.084070450e-01
1.231000000e+00,7.709380191e+00,1.402018035e+01,0.000000000e+00,5.725940427e+00,-3.148565182e+00,0.000000000e+00,-1.285896202e+00,-2.338514409e+00,0.000000000e+00,-9.550657596e-01,5.251690680e-01,0.000000000e+00,-5.027490724e-01,-4.084070450e-01
1.232000000e+00,7.715105488e+00,1.401703062e+01,0.000000000e+00,5.724654053e+00,-3.150903434e+00,0.000000000e+00,-1.286851160e+00,-2.337989045e+00,0.000000000e+00,-9.548511972e-01,5.255590798e-01,0.000000000e+00,-5.031574794e-01,-4.084070450e-01
1.233000000e+00,7.720829499e+00,1.401387854e+01,0.000000000e+00,5.723366725e+00,-3.153241160e+00,0.000000000e+00,-1.287805904e+00,-2.337463291e+00,0.000000000e+00,-9.546364755e-01,5.259490039e-01,0.000000000e+00,-5.035658864e-01,-4.084070450e-01
1.234000000e+00,7.726552221e+00,1.401072413e+01,0.000000000e+00,5.722078442e+00,-3.155578360e+00,0.000000000e+00,-1.288760433e+00,-2.336937147e+00,0.000000000e+00,-9.544215946e-01,5.263388403e-01,0.000000000e+00,-5.039742935e-01,-4.084070450e-01
1.235000000e+00,7.732273655e+00,1.400756739e+01,0.000000000e+00,5.720789204e+00,-3.157915034e+00,0.000000000e+00,-1.289714747e+00,-2.336410614e+00,0.000000000e+00,-9.542065546e-01,5.267285888e-01,0.000000000e+00,-5.043827005e-01,-4.084070450e-01
1.236000000e+00,7.737993799e+00,1.400440830e+01,0.000000000e+00,5.719499012e+00,-3.160251182e+00,0.000000000e+00,-1.290668846e+00,-2.335883690e+00,0.000000000e+00,-9.539913553e-01,5.271182496e-01,0.000000000e+00,-5.047911076e-01,-4.084070450e-01
1.237000000e+00,7.743712653e+00,1.400124689e+01,0.000000000e+00,5.718207866e+00,-3.162586802e+00,0.000000000e+00,-1.291622730e+00,-2.335356377e+00,0.000000000e+00,-9.537759970e-01,5.275078224e-01,0.000000000e+00,-5.051995146e-01,-4.084070450e-01
